Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
Fugazi,Waiting Room,65,0.616,0.727,1,-8.176,0,0.0365,0.00401,0.86,0.157,0.54,92.259,173267,4,1
Itay Levi,Achrey Hakol Mitga'agea,31,0.568,0.558,11,-8.342,1,0.22,0.907,,0.217,0.409,156.229,170717,4,9
Grouplove,Deadline,56,0.627,0.94,11,-5.563,0,0.29,0.148,0.00333,0.623,0.592,158.012,218680,4,6
Black Veil Brides,Fields of Bone,63,0.252,0.957,1,-2.318,0,0.473,0.00268,0.000451,0.0834,0.192,187.853,199788,4,8
Utsav Lal,Raga Hamsdhwani,,0.251,0.316,,-17.171,1,0.0361,0.843,0.912,0.0678,0.0547,87.966,13.02328333,4,0
T. Rex,Cosmic Dancer,58,0.363,0.803,,-8.089,1,0.06,0.0117,0.00601,0.189,0.718,156.047,266533,4,1
Jesus Jones,Right Here Right Now,56,0.657,0.608,2,-13.565,1,0.0287,0.0088,3.45E-06,0.103,0.723,106.862,189293,4,10
PJ Harvey,Good Fortune,52,0.552,0.669,7,-4.462,1,0.0329,0.00697,0.0467,0.0781,0.561,126.092,200200,4,1
James Booker,Junco Partner,37,0.487,0.658,2,-11.856,1,0.0342,0.703,0.0396,0.0829,0.793,102.435,235280,4,2
Tropidelic,Feels Like Home (with Shwayze),44,0.652,0.762,1,-6.396,0,0.223,0.214,,0.0981,0.697,190.032,191600,4,10
Young Stoner Life,Slam The Door,65,0.915,0.527,10,-10.292,0,0.321,0.09,,0.0959,0.764,119.936,188440,4,5
Merle Haggard,"Twinkle, Twinkle Lucky Star",46,0.659,0.34,4,-14.976,1,0.035,0.841,0.000598,0.222,0.694,81.64,3.393333333,4,4
Seaweed,Losing Skin,42,0.209,0.951,,-6.326,1,0.0609,6.51E-06,0.00619,0.0829,0.471,100.945,163067,4,10
KLON,Santa Barbara,37,0.817,0.508,,-9.526,0,0.0333,0.0263,0.0614,0.267,0.62,100.02,226453,4,6
Boaz Sharabi,◊™◊†◊ô ◊ú◊ô ◊ô◊ì,24,0.392,0.363,9,-14.575,0,0.0349,0.347,,0.0847,0.152,74.593,227733,4,9
Lil Peep,Falling Down - Bonus Track,82,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,196400,4,5
The Vines,Get Free,62,0.502,0.978,7,-3.278,1,0.0649,0.000163,1.27E-06,0.287,0.603,138.811,126573,4,10
The Offspring,Days Go By,54,0.402,0.976,9,-1.823,1,0.0712,0.0029,,0.116,0.318,150.061,241787,4,10
Lagori,Darbari,12,0.567,0.706,4,-6.778,0,0.0351,0.0325,0.00516,0.112,0.281,93.003,5.14475,4,0
Nada Surf,Popular,53,0.444,0.884,7,-6.104,1,0.119,0.00751,8.94E-05,0.116,0.296,94.82,220587,4,1
Nurit Galron,◊î◊ú◊ê ◊†◊ï◊ì◊¢,24,0.724,0.61,7,-8.744,0,0.0312,0.43,0.00678,0.0802,0.583,120.04,219650,4,10
The Amazons,In My Mind,48,0.32,0.892,1,-3.628,1,0.0539,0.000137,7.30E-05,0.0899,0.474,77.508,230333,4,10
Cary Morin,Prisoner,37,0.54,0.086,2,-16.292,1,0.036,0.758,6.00E-05,0.0953,0.285,89.955,249760,4,2
Damien Rice,9 Crimes,61,0.346,0.139,,-15.326,1,0.0321,0.913,7.73E-05,0.0934,0.116,136.168,217947,4,6
Ida Mae,Click Click Domino (feat. Marcus King),47,0.465,0.751,2,-5.801,1,0.126,0.279,0.00764,0.208,0.618,149.501,203100,4,2
Mick Gordon,Rip & Tear,67,0.506,0.882,9,-8.683,1,0.0737,0.000655,0.795,0.174,0.14,107.994,257735,4,8
KenTheMan,He Be Like,58,0.911,0.415,6,-10.452,0,0.175,0.029,,0.0958,0.642,125.052,192960,4,5
Silverstein,Infinite,59,0.441,0.868,11,-5.516,0,0.0714,0.000121,2.72E-06,0.145,0.366,162,163720,4,10
Kenny Wayne Shepherd,Blue On Black - Live,32,0.339,0.69,7,-8.307,1,0.0306,0.00388,0.000987,0.983,0.421,154.623,332653,4,2
Max Cooper,Swarm,36,0.594,0.692,9,-10.873,0,0.0398,0.378,0.953,0.0872,0.056,102.001,268235,3,6
Tribulation,Leviathans,32,0.356,0.937,5,-7.185,0,0.0614,0.00221,0.331,0.149,0.212,145.908,294547,4,8
Timo Tolkki‚Äôs Avalon,The Fire and the Sinner,34,0.52,0.709,9,-6.31,0,0.0467,0.0769,,0.31,0.186,119.79,185884,4,8
DREAMERS,Painkiller,56,0.398,0.92,2,-3.267,0,0.0491,0.00311,0.000531,0.108,0.226,200.131,202627,4,1
ONE OK ROCK,Renegades,68,0.536,0.857,5,-4.254,0,0.0614,0.000849,0.000151,0.152,0.332,153.943,244538,4,10
The Day Of The Beast,Disturbing Roars at Twilight,31,0.236,0.96,2,-5.034,0,0.145,3.43E-06,0.0181,0.23,0.118,107.975,249697,4,8
Evile,Cult,41,0.51,0.911,10,-5.048,1,0.0361,0.000276,0.072,0.138,0.558,140.053,291960,4,8
Korn,Freak On a Leash,74,0.353,0.898,2,-5.877,1,0.052,2.23E-05,0.105,0.39,0.525,103.293,255733,4,10
Shemekia Copeland,Money Makes You Ugly,42,0.619,0.631,7,-4.738,1,0.032,0.066,1.64E-06,0.0957,0.407,116.062,216171,4,2
French The Kid,Old Friends,62,0.736,0.52,10,-10.486,0,0.262,0.249,0.000932,0.107,0.262,94.286,218944,5,5
Little Sonny,A Woman Named Trouble,10,0.62,0.683,7,-12.393,1,0.0548,0.139,,0.0492,0.94,156.16,266427,4,2
Turkuaz,Bubba Slide - Live,12,0.594,0.791,10,-9.452,0,0.0452,0.216,0.0672,0.938,0.433,106.15,621154,4,10
Doohickey Cubicle,Milano Sport,24,0.504,0.614,7,-9.236,0,0.0494,0.58,0.617,0.112,0.547,168.066,184043,4,6
Lush,Desire Lines,46,0.376,0.663,9,-5.451,0,0.0325,0.000167,0.00479,0.075,0.0725,121.049,459173,4,6
Keef Hartley Band,Leavin' Trunk,32,0.353,0.438,5,-14.155,1,0.0358,0.192,0.085,0.108,0.728,82.004,356360,4,10
Mourn,Fun at the Geysers,25,0.456,0.961,7,-4.353,1,0.0772,0.000288,0.00201,0.366,0.712,76.547,118720,4,1
Dirty Heads,Lay Me Down,64,0.668,0.78,7,-6.481,1,0.0901,0.0487,,0.107,0.739,170.032,215147,4,10
"Erik Satie, Gautier Capuçon, Jerome Ducros, Adrien Perruchon, Orchestre de chambre de Paris",Satie / Orch. Ducros: Gymnopédie No. 1,1,0.0921,0.0183,7,-31.858,1,0.0513,0.942,0.94,0.195,0.039,166.979,2.868666667,3,7
Adele,Send My Love (To Your New Lover),71,0.691,0.51,6,-9.217,0,0.0878,0.0347,3.32E-06,0.182,0.515,164.055,223079,4,9
Shalom Hanoch,◊ê◊ú ◊™◊ï◊ï◊™◊®,17,0.366,0.2,2,-15.747,1,0.0386,0.714,5.04E-05,0.121,0.13,123.753,125800,5,10
Walter Trout,Sittin On Top Of The World,33,0.167,0.924,,-5.868,1,0.0561,0.011,0.0593,0.863,0.555,163.264,345333,3,2
Seether,Against The Wall - Acoustic Version,56,0.58,0.488,1,-10.585,1,0.0262,0.255,2.63E-05,0.108,0.13,131.998,206825,4,10
Judas Priest,Beyond the Realms of Death,56,0.287,0.716,11,-5.653,0,0.0311,0.0381,3.24E-05,0.164,0.544,172.123,409800,4,8
ARXX,Deep,33,0.65,0.6,9,-10.615,0,0.04,0.0278,0.00121,0.811,0.795,110.016,180203,4,1
8 Ball Aitken,Ice Cream Man,25,0.569,0.761,9,-4.78,0,0.0343,0.0315,0.000694,0.0958,0.694,90.024,209601,4,2
Claire George,Northern Lights,27,0.723,0.577,8,-8.638,1,0.041,0.153,0.0228,0.0944,0.351,107.012,258965,4,6
dodie,I Kissed Someone (It Wasn't You),58,0.458,0.179,11,-19.057,0,0.0888,0.938,0.175,0.119,0.243,77.737,150937,5,6
Attack Attack!,Brachyura Bombshell,56,0.478,0.971,1,-4.845,1,0.0853,0.000987,0.0192,0.0809,0.38,122.397,224104,4,8
Forevrboy,Without U,33,0.505,0.793,6,-5.812,0,0.0333,0.0165,0.699,0.502,0.485,154.92,161109,4,10
Younger Hunger,Charlie Kaufman,42,0.712,0.629,6,-6.461,1,0.0365,0.0181,,0.126,0.407,97.486,201973,4,9
Jefferson Airplane,"Somebody to Love - Live at The Woodstock Music & Art Fair, August 17, 1969",39,0.364,0.862,6,-11.716,1,0.0474,0.028,0.0389,0.657,0.566,145.186,271880,4,10
MC Beezy,Casamigos,44,0.731,0.563,5,-5.893,1,0.508,0.0419,,0.0938,0.539,209.84,164387,4,5
Ben Wendel,Less,14,0.215,0.104,4,-14,1,0.0333,0.951,0.0121,0.0761,0.0637,78.62,231025,4,6
The Stooges,Gimme Danger - Bowie Mix,44,0.455,0.588,3,-12.238,0,0.0489,0.00461,0.549,0.131,0.348,131.857,209093,4,10
Sonny Smith,Lost,41,0.584,0.81,,-6.308,1,0.0308,0.00899,0.00104,0.0789,0.865,87.094,238627,4,6
Death Cab for Cutie,I Will Follow You into the Dark,64,0.581,0.163,5,-14.686,1,0.0447,0.923,,0.118,0.475,77.748,189400,4,10
Mickey Darling,Reverse Cowgirl,55,0.549,0.693,6,-8.926,0,0.128,0.244,,0.111,0.459,168.969,219453,4,9
Tiberius b,Big Deal,43,0.696,0.571,1,-5.472,1,0.0545,0.0285,,0.0917,0.456,136.036,258337,4,6
Roxy Music,Love Is The Drug,61,0.838,0.757,2,-5.399,1,0.0927,0.059,0.0119,0.0271,0.602,124.65,251333,4,6
Iration,DJs,47,0.839,0.706,,-5.293,1,0.0822,0.00534,9.87E-06,0.216,0.613,96.065,204890,4,10
Find Yourself,Lukas Nelson and Promise of the Real,,0.726,0.603,8,-5.446,1,0.0307,0.607,0.00267,0.0925,0.909,133.49,6.272216667,4,0
Hagalaz' Runedance,The Dawning,41,0.588,0.47,11,-10.688,0,0.0586,9.12E-05,0.911,0.0965,0.411,120.025,293747,4,8
TOTO,I Won't Hold You Back,60,0.539,0.306,,-15.067,0,0.0264,0.404,,0.0608,0.0643,102.245,293307,4,10
Digga D,Bluuwuu,59,0.919,0.672,2,-5.245,1,0.446,0.456,,0.165,0.855,140.139,181759,4,5
No name faces,Dark Secrets,28,0.602,0.862,2,-5.863,1,0.0332,7.66E-06,0.221,0.141,0.403,99.995,312600,4,8
ARXX,Iron Lung,27,0.314,0.869,4,-4.881,0,0.151,0.00373,0.00745,0.375,0.516,158.497,181371,4,1
Deathbeds AU,Enough Isn't Enough,17,0.374,0.982,10,-3.753,0,0.145,0.00113,6.87E-05,0.311,0.0945,178.013,200254,4,8
Goba,Alfa,26,0.394,0.893,4,-8.752,1,0.0934,0.0801,0.659,0.371,0.648,194.989,230223,3,8
Rage Against The Machine,Guerrilla Radio,70,0.599,0.957,11,-5.764,1,0.188,0.0129,7.06E-05,0.155,0.489,103.68,206200,4,10
Metallica,Seek & Destroy,66,0.445,0.964,9,-5.493,1,0.282,0.037,0.0132,0.0773,0.448,140.817,414720,4,8
The Flaming Lips,She Don't Use Jelly,60,0.33,0.556,7,-11.494,1,0.0796,0.207,4.39E-05,0.315,0.506,173.828,222279,4,6
The Ataris,The Boys of Summer,67,0.251,0.954,6,-2.879,1,0.0691,0.000674,0.000132,0.0975,0.264,191.059,258000,4,10
Y&T,I Believe In You,32,0.308,0.904,2,-3.92,0,0.0584,0.00741,0.00176,0.252,0.308,110.78,433360,4,10
Joe Henderson,Isotope - Rudy Van Gelder Edition / 2004 Digital Remaster,36,0.525,0.586,5,-9.888,1,0.0441,0.456,,0.226,0.583,96.835,556227,4,2
BABYMETAL,Gimme Chocolate!!,35,0.604,0.988,11,-1.591,1,0.0698,0.000216,0.000196,0.0684,0.558,110.023,232855,4,8
Hawkwind,Silver Machine - Live at the Roundhouse London; 1996 Remaster,46,0.31,0.874,1,-11.889,1,0.152,0.000416,0.712,0.0695,0.096,131.717,279973,4,6
Beautify Junkyards,Ritual in Transfigured Time,16,0.514,0.497,1,-10.227,0,0.0249,0.556,0.658,0.141,0.47,94.993,278000,4,6
Dimman,Obscenity,,0.457,0.956,9,-7.421,0,0.121,0.000236,0.000132,0.264,0.0553,112.639,214533,3,8
Etaoin,Bedroom Walls,38,0.573,0.292,9,-10.508,1,0.0414,0.9,,0.107,0.3,76.344,212387,4,9
Niniola,Look Like Me,41,0.829,0.718,1,-5.888,1,0.0518,0.00238,0.012,0.0746,0.538,118.048,286236,4,9
Billy Idol,Dancing With Myself,69,0.51,0.696,4,-10.83,1,0.0802,0.0157,0.000104,0.297,0.905,176.568,359733,4,10
BOYTOY,NY Rip Off,25,0.709,0.783,5,-7.073,0,0.0334,0.0533,0.00162,0.11,0.899,128.031,204406,4,10
Maggie Lindemann,Loner,55,0.69,0.706,8,-4.235,0,0.0519,0.322,0.00024,0.132,0.229,159.905,190561,4,10
Efrat Ben Zur,◊í◊ù ◊î◊ô◊ù ◊†◊°◊ï◊í,25,0.406,0.492,5,-5.273,1,0.031,0.000937,0.0019,0.112,0.2,61.858,200707,4,10
Bring Me The Horizon,True Friends,67,0.419,0.938,7,-3.12,1,0.0837,0.000683,,0.114,0.333,160.151,232320,4,10
Bush,Glycerine - Acoustic,50,0.657,0.281,11,-9.231,0,0.0362,0.585,0.00184,0.12,0.265,118.703,212893,4,10
Nothing More,Do You Really Want It,55,0.223,0.891,7,-4.918,1,0.133,8.60E-05,0.000422,0.107,0.558,170.6,233333,4,10
Matt Maltese,madhouse,48,0.644,0.533,10,-8.421,1,0.0499,0.599,2.87E-06,0.143,0.653,156.988,211075,4,6
"Asha Bhosle, Kishore Kumar, R. D. Burman",Aap Ke Kamre Mein,17,0.369,0.674,10,-10.555,0,0.208,0.839,2.70E-06,0.898,0.428,127.462,8.752666667,4,3
Leonard Peters,Five Years Ago,57,0.309,0.104,,-23.378,1,0.0428,0.976,0.918,0.149,0.0779,50.329,2.926783333,4,7
"Javed Bashir, Junaid Bashir",Piya: Basant Mukhari,16,0.44,0.757,9,-5.553,1,0.0498,0.755,,0.111,0.528,124.775,5.68835,4,0
Simon & Garfunkel,The Sounds of Silence,54,0.44,0.466,6,-9.712,1,0.0284,0.17,1.03E-06,0.118,0.543,107.744,185253,4,10
ABSOLUTE.,Convalesce (feat. REGALJASON),42,0.57,0.804,8,-6.739,1,0.037,0.00611,0.784,0.114,0.0795,122.991,249148,4,6
Dirtwire,Rain Gonna Fall,32,0.518,0.449,7,-11.318,1,0.0376,0.118,0.0295,0.216,0.394,119.947,230000,4,2
Thaehan,Farewell,39,0.255,0.99,7,-5.336,1,0.0594,2.06E-06,0.872,0.289,0.339,199.985,180600,4,8
Intervals,Touch and Go,47,0.447,0.876,11,-3.895,0,0.0822,0.000105,0.872,0.0421,0.407,94.993,261560,4,8
Pure Reason Revolution,Ghosts & Typhoons,40,0.543,0.888,1,-8.11,0,0.0664,0.00082,0.00713,0.278,0.336,129.988,525600,4,10
"Jada Facer, Kyson Facer",Sweater Weather (Acoustic),47,0.747,0.228,10,-10.742,0,0.0343,0.83,,0.0947,0.45,116.072,2.50861667,4,0
Melanie,Tuning My Guitar - Live at Woodstock,23,0.417,0.352,7,-17.601,1,0.232,0.832,0.00147,0.502,0.382,95.221,316573,3,10
Misha,2 Cool,37,0.782,0.706,7,-7.509,0,0.301,0.317,5.96E-06,0.152,0.815,140.015,196083,4,1
Sold Soul,For Whom the Banshee Cries,38,0.172,0.964,4,-4.962,0,0.202,0.000138,1.51E-05,0.0932,0.0388,139.976,384286,4,8
Loud Luxury,Amnesia (feat. GASHI),66,0.745,0.839,11,-6.654,0,0.0489,0.0454,3.09E-05,0.0882,0.226,124.021,193548,4,10
The National,I Need My Girl,65,0.52,0.436,,-11.508,0,0.0355,0.865,0.0651,0.123,0.114,126.053,245240,4,6
bonsi,Mouth of Shame,32,0.468,0.539,4,-12.652,0,0.241,0.5,0.00714,0.132,0.0824,115.083,221217,4,6
Gogi 93,Private Cloud,30,0.48,0.648,5,-8.182,0,0.0381,0.595,0.962,0.679,0.214,175.749,192013,4,6
cleopatrick,GOOD GRIEF,55,0.511,0.882,1,-5.553,1,0.059,0.00586,0.00483,0.642,0.622,112.115,180093,4,10
BLOXX,Coming Up Short,46,0.53,0.721,2,-4.599,1,0.0431,0.0047,5.79E-06,0.0568,0.594,150.988,195534,4,10
"Abhijeet Srivastava, Vishal-Shekhar","Chashni (From ""Bharat"")",58,0.756,0.52,6,-8.642,1,0.0341,0.495,,0.0901,0.684,119.92,4.43325,4,3
WALK THE MOON,Different Colors,52,0.48,0.826,,-4.602,1,0.0397,0.000797,1.01E-06,0.125,0.687,96,222053,4,10
The Doors,Light My Fire,72,0.413,0.725,3,-5.787,0,0.0324,0.369,2.16E-05,0.0905,0.44,124.618,7.16266667,4,10
Seasick Steve,Love & Peace,36,0.495,0.707,10,-12.736,0,0.0775,0.346,0.000796,0.193,0.669,107.985,359836,4,2
Biig Piig,Oh No,60,0.697,0.41,7,-9.149,1,0.144,0.412,0.79,0.111,0.377,166.133,164947,4,1
"Varun Nimbolkar, Saee Tembhekar",The Unposted Letter,20,0.53,0.539,1,-13.082,1,0.0413,0.462,0.765,0.334,0.321,166.018,4.240966667,4,0
Major Lazer,Titans (feat. Sia & Labrinth),64,0.722,0.858,7,-4.892,1,0.0445,0.0999,0.000175,0.144,0.599,93.976,199169,4,9
Sorry,Starstruck - Single Version,53,0.608,0.759,11,-7.246,0,0.034,0.0569,0.302,0.169,0.861,124.504,204080,4,6
Bullet For My Valentine,Letting You Go,59,0.459,0.903,5,-4.649,0,0.0673,0.00877,,0.168,0.364,76.185,223655,4,10
The LaFontaines,Alpha,35,0.557,0.92,11,-3.386,0,0.0532,0.000251,,0.222,0.666,95.975,225601,4,10
Satellite Citi,Getaway,26,0.451,0.912,2,-4.33,1,0.0671,0.000452,0.00429,0.348,0.513,116.039,219141,4,1
Imagine Dragons,Follow You,87,0.542,0.732,9,-5.956,1,0.0521,0.00209,7.92E-05,0.496,0.489,124.912,175644,4,10
Fu Manchu,Eatin' Dust,48,0.292,0.927,7,-5.142,0,0.081,0.000126,0.0417,0.178,0.403,92.236,190800,4,10
Noisettes,Never Forget You,71,0.569,0.692,9,-4.683,1,0.0323,0.0167,3.78E-05,0.126,0.737,141.632,192213,4,9
"Madhuri Dixit, Salman Khan, Renuka Sahane",Dialogues - Hum Aapke Hain Koun,28,0.449,0.314,11,-16.697,1,0.0815,0.962,0.344,0.792,0.663,128.427,0.991983333,4,3
Phoebe Bridgers,Kyoto,71,0.599,0.742,11,-6.886,1,0.0419,0.0488,0.32,0.0916,0.493,131.014,184524,4,6
The Black Keys,Too Afraid to Love,49,0.541,0.72,11,-5.021,0,0.0333,0.00516,0.00231,0.0969,0.539,136.809,205038,4,10
Shouse,Love Tonight - Edit,85,0.727,0.681,5,-7.114,0,0.0265,0.00214,0.000307,0.0861,0.448,123.028,4.03283333,4,9
Deftones,Ohms,57,0.112,0.978,4,-2.64,1,0.117,0.000108,0.0241,0.117,0.371,173.097,250222,3,1
The Rolling Stones,As Tears Go By - (Original Single Mono Version),47,0.331,0.282,7,-10.863,1,0.0292,0.71,0.00262,0.158,0.392,112.168,165213,4,10
MassMatiks,MEAT - Radio Edit,31,0.513,0.69,10,-7.179,0,0.0687,0.000368,,0.111,0.542,155.866,193485,4,10
The Steel Woods,All of Your Stones,52,0.554,0.449,2,-7.17,1,0.0336,0.0245,1.65E-06,0.257,0.441,137.946,290556,3,10
Eliza Shaddad,One Last Embrace,25,0.495,0.754,2,-5.894,0,0.0385,0.00704,0.00248,0.137,0.38,147.957,220312,4,1
Nachtblut,Meine Grausamkeit Kennt Keine Grenzen,21,0.574,0.989,2,-5.51,1,0.0552,0.000281,0.265,0.143,0.176,130.065,295673,4,8
Boy In Space,Cold - Acoustic,48,0.692,0.274,9,-11.586,1,0.0338,0.844,,0.0969,0.385,124.832,238080,4,9
Bob Marley & The Wailers,Three Little Birds,79,0.814,0.482,9,-10.493,1,0.0588,0.0111,1.57E-06,0.0476,0.615,148.404,180267,4,10
Jhana Boy,Better Than Heaven,37,0.582,0.643,4,-6.512,1,0.0262,0.15,0.000254,0.183,0.322,82.506,198345,4,6
The Revisit Project,Rough and Straight,17,0.524,0.666,1,-6.301,1,0.0899,0.0242,0.638,0.0889,0.745,94.885,373895,4,6
Inhaler,Cheer Up Baby,58,0.462,0.914,8,-6.382,1,0.0416,0.00124,0.000125,0.0978,0.326,142.978,233907,4,10
AJ Tracey,Cheerleaders,63,0.768,0.746,6,-7.223,0,0.232,0.201,1.39E-05,0.19,0.588,142.013,234000,4,5
Deep Blue Something,Breakfast At Tiffany's,72,0.622,0.829,2,-5.548,1,0.029,0.11,,0.0954,0.539,110.367,257373,4,10
Ido Shoam,Colombiana,36,0.82,0.892,8,-4.399,1,0.0766,0.0164,6.38E-06,0.493,0.892,128.06,170625,4,9
"Edvard Grieg, Gothenburg Symphony Orchestra, Neeme Järvi","Two Nordic Melodies, Op.63: 2. Cowkeeper's tune and country dance",20,0.282,0.049,7,-24.094,1,0.042,0.891,0.639,0.288,0.0526,94.76,5.20445,4,7
Kavinsky,Testarossa (SebastiAn Remix),42,0.601,0.807,1,-6.487,1,0.0392,0.000209,0.808,0.225,0.412,130.019,298080,4,1
The HU,The Legend of Mother Swan,47,0.563,0.66,8,-9.3,1,0.0285,0.0237,0.347,0.118,0.375,167.042,325227,4,8
Koko Taylor,Voodoo Woman,39,0.661,0.525,5,-9.42,0,0.0382,0.369,5.76E-06,0.0943,0.964,91.601,228200,4,2
ShrekDiMC,◊ê◊ú ◊™◊©◊í◊¢ ◊ê◊ï◊™◊ô,26,0.744,0.811,5,-5.426,0,0.26,0.1,,0.0819,0.6,140.044,358525,4,5
Fr√†n√ßois & The Atlas Mountains,Coucou - Edit,38,0.798,0.403,11,-12.985,1,0.0445,0.727,0.00751,0.151,0.733,137.99,216187,4,6
XTC,Dear God - Remastered 2001,52,0.577,0.464,7,-7.943,1,0.024,0.0979,1.30E-06,0.154,0.346,90.557,219507,4,1
The Vines,Ride,44,0.593,0.938,9,-3.075,1,0.0426,0.00189,0.000158,0.0424,0.657,125.925,156213,4,6
Sixx:A.M.,Maybe It's Time,58,0.396,0.781,,-5.148,1,0.0377,0.00158,,0.185,0.201,145.06,254201,4,10
Softcult,Another Bish,39,0.556,0.541,4,-6.018,1,0.0292,0.00476,0.0171,0.128,0.553,96.531,175421,4,10
Smallgod,Marry Me,49,0.672,0.589,10,-6.615,0,0.118,0.477,0.00201,0.113,0.446,202.093,173999,4,9
MARINA,Purge The Poison,70,0.581,0.822,,-5.082,1,0.0591,0.0519,,0.08,0.544,139.98,196573,4,6
Michl,Holidays,49,0.531,0.438,5,-8.106,1,0.0344,0.445,0.00332,0.215,0.297,63.981,195199,4,1
salute,Want U There,44,0.623,0.965,6,-3.157,0,0.376,0.00135,2.44E-06,0.482,0.346,134.066,176506,4,6
Lovebites,DYSTOPIA SYMPHONY,30,0.277,0.956,7,-5.633,0,0.12,2.57E-06,0.0476,0.256,0.135,167.907,402027,4,10
James Arthur,Rewrite The Stars (with James Arthur & Anne-Marie),74,0.67,0.743,10,-4.993,1,0.0393,0.237,,0.465,0.571,125.944,218293,4,9
Guitarra Azul,Solamente Uno,43,0.773,0.388,10,-9.239,0,0.0399,0.499,0.811,0.336,0.615,105.915,3.860666667,4,7
Nick Jonas,This Is Heaven,72,0.646,0.785,2,-4.801,0,0.0545,0.0377,,0.0897,0.52,100.911,214624,4,9
"Oliver Davis, Kerenza Peacock, Huw Watkins, Paul Bateman",Dance: II. Second Movement,28,0.176,0.143,6,-21.009,0,0.0412,0.967,0.323,0.133,0.0888,85.368,3.146216667,4,7
Green Day,Basket Case,80,0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71E-06,0.091,0.781,85.064,181533,4,10
Wishbone Ash,Drive,33,0.596,0.796,4,-6.5,1,0.0264,0.0205,0.00312,0.129,0.696,110.019,295213,4,10
Calvin Harris,Sweet Nothing (feat. Florence Welch),72,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,212560,4,9
Watain,Black Flames March,33,0.263,0.892,4,-7.704,1,0.0597,1.52E-05,0.783,0.129,0.141,113.98,380773,4,8
Rosie Tucker,Barbara Ann,35,0.631,0.813,10,-5.324,1,0.0351,0.00213,0.000109,0.103,0.389,117.992,195733,4,6
Half Time Feel,Red Sails in the Sunset,51,0.538,0.0727,5,-21.014,1,0.0444,0.964,0.855,0.119,0.285,112.619,4.45075,4,7
Robert Johnson,When You Got a Good Friend,39,0.785,0.147,6,-11.382,1,0.125,0.938,0.00159,0.0864,0.261,100.824,158800,4,2
T≈çth,Daffadowndilly,32,0.596,0.318,,-10.394,1,0.0288,0.636,2.35E-05,0.0837,0.271,119.974,203043,3,6
24kGoldn,Mood (feat. iann dior),91,0.701,0.716,7,-3.671,0,0.0361,0.174,,0.324,0.732,91.007,140533,4,9
Backstreet Boys,I Still...,51,0.541,0.758,5,-3.626,1,0.0275,0.00126,,0.0763,0.181,102.984,3.812,4,9
Rites of Spring,For Want of,42,0.229,0.942,2,-5.754,1,0.0424,0.00333,0.868,0.0812,0.305,106.466,190893,4,10
Nana Adjoa,No Room,49,0.561,0.439,9,-12.044,1,0.0369,0.458,0.0503,0.105,0.307,145.425,209839,3,1
Gojira,Flying whales,54,0.267,0.924,7,-3.755,0,0.0818,0.000237,0.0362,0.19,0.209,95.431,464453,4,8
Marcia Ball,Pots And Pans,15,0.471,0.687,7,-7.16,0,0.0359,0.136,0.00661,0.194,0.621,93.288,273213,4,2
Devek,◊ë◊©◊ù ◊î◊ì◊û◊ï◊ß◊®◊ò◊ô◊î,6,0.597,0.464,10,-8.747,1,0.0304,0.428,,0.0909,0.62,132.915,207227,4,6
Motion City Soundtrack,Everything Is Alright,64,0.435,0.95,8,-3.869,1,0.106,0.000494,,0.317,0.457,160.987,207634,4,10
Berry Sakharof,◊¢◊ô◊® ◊©◊ú ◊ß◊ô◊•,29,0.476,0.821,6,-7.939,1,0.0561,9.92E-05,0.000804,0.0914,0.293,175.862,325040,4,10
Omar Kent Dykes,Since I Met You Baby,33,0.773,0.35,4,-8.66,1,0.0298,0.856,0.0238,0.148,0.81,105.025,200520,1,2
Dead Eyes,Break In The Current,,0.608,0.916,9,-7.23,0,0.11,0.000135,1.75E-05,0.134,0.287,110.009,210860,4,8
binki,Wiggle,55,0.753,0.461,8,-8.857,0,0.0585,0.496,0.000372,0.116,0.897,103.919,179908,4,6
Rhiannon Giddens,Calling Me Home (with Francesco Turrisi),36,0.32,0.0846,9,-9.769,1,0.035,0.852,,0.119,0.122,79.094,229893,4,1
Cream,I Feel Free,58,0.375,0.448,9,-14.06,1,0.0264,0.106,5.55E-05,0.141,0.564,88.371,2.85845,4,10
Busta Rhymes,Break Ya Neck,70,0.82,0.809,4,-6.759,0,0.251,0.443,0.00175,0.0613,0.737,83.011,231240,4,5
Stevie Nicks,Show Them The Way,49,0.619,0.808,5,-7.776,0,0.0634,0.0301,,0.101,0.324,113.008,391332,4,10
Ricky Montgomery,Mr Loverman,81,0.639,0.526,,-6.697,1,0.0256,0.245,2.43E-05,0.25,0.488,130.033,216880,3,9
Eye to Eye,"John Smith, Sarah Jarosz",30,0.8,0.382,3,-10.219,1,0.0277,0.382,0.00077,0.0855,0.524,111.944,3.8544,4,0
The Bloody Beetroots,Cornelius,32,0.582,0.744,10,-5.49,1,0.0437,0.000459,0.051,0.0788,0.248,126.014,253000,3,6
Monster Magnet,Space Lord,53,0.636,0.743,10,-7.112,1,0.0354,0.000231,0.665,0.123,0.356,95.821,355933,4,8
